member.id,mp.name,mp.sname,mp.fname,mp.dob,mp.dob_approximate,mp.dod,mp.dod_approximate
5890,Mr Samuel Walker,Walker,Samuel,1832-01-01,1,1911-08-13,1
5891,Mr John Deasy,Deasy,John,1856-01-01,1,1896-12-31,1
5892,Hon. Murray Edward Finch-Hatton,Finch-Hatton,Murray,1851-01-01,1,1898-12-31,1
5893,Mr William Meagher,Meagher,William,1820-01-01,1,1897-12-31,1
5894,Mr Stewart Clark,Clark,Stewart,,1,1907-11-21,1
5895,Mr Charles Isaac Elton,Elton,Charles,1839-01-01,1,1900-04-23,0
5896,Mr Arthur John Thornhill,Thornhill,Arthur,1850-01-01,1,1930-06-04,0
5897,Mr William James Harris,Harris,William,1835-01-01,1,1911-10-29,0
5898,Mr Justin Huntly McCarthy,McCarthy,Justin,1859-01-01,1,1936-03-20,0
5899,Sir Frederick Wellington John Fitzwygram,Fitzwygram,Frederick,1823-01-01,1,1904-12-09,0
5900,Mr James Allanson Picton,Picton,James,1832-01-01,1,1910-02-04,0
5901,Mr Joseph Ruston,Ruston,Joseph,1835-01-01,1,1897-12-31,1
5902,Sir John Whittaker Ellis,Ellis,John,1829-01-01,1,1912-09-20,0
5903,Mr Philip Albert Muntz,Muntz,Philip,1839-01-01,1,1908-12-21,0
5904,Mr Ronald Craufurd Munro-Ferguson,Munro-Ferguson,Ronald,1860-01-01,1,1934-03-30,0
5905,Mr Patrick Joseph Power,Power,Patrick,1850-01-01,1,1913-01-08,0
5906,Mr Charles Coltman Rogers,Rogers,Charles,1854-01-01,1,1929-05-19,0
5907,Mr Richard William Blackwood Ker,Ker,Richard,1850-01-01,1,1942-06-19,0
5908,Sir Thomas Sutherland,Sutherland,Thomas,1834-01-01,1,1922-01-01,0
5909,Mr James Stuart,Stuart,James,1843-01-01,1,1913-10-12,0
5910,Lieut-Colonel Richard Fell Steble,Steble,Richard,,1,1899-12-31,1
5911,Sir Robert Gunter,Gunter,Robert,1831-01-01,1,1905-09-17,0
5912,Mr John O'Connor,O'Connor,John,1850-01-01,1,1928-10-27,0
5913,Mr Benjamin St John Ackers,Ackers,Benjamin St John,1839-01-01,1,1915-04-18,1
5914,Mr John Kenelm Digby Wingfield-Digby,Wingfield-Digby,John,1859-01-01,1,1904-12-25,0
5915,Mr William Pirrie Sinclair,Sinclair,William,1837-01-01,1,1900-11-01,0
5916,Sir Herbert Lloyd Watkin Williams-Wynn,Williams-Wynn,Watkin,1860-01-01,1,1944-05-24,0
5917,Mr Hugh Holmes,Holmes,Hugh,1840-01-01,1,1916-04-19,0
5918,Baron Ferdinand James de Rothschild,Rothschild,Ferdinand de,1839-01-01,1,1898-12-31,1
5919,Mr John Curzon Moore-Stevens,Moore-Stevens,John,1818-01-01,1,1903-08-04,1
5920,Sir Richard Everard Webster,Webster,Richard,1842-01-01,1,1915-12-15,0
5921,Mr Henry John Atkinson,Atkinson,Henry,1828-01-01,1,1913-03-03,0
5922,Mr William Alexander Hunter,Hunter,William,1844-01-01,1,1898-12-31,1
5923,Mr Peter Esslemont,Esslemont,Peter,1834-01-01,1,1894-12-31,1
5924,Mr John Baguley Brooks,Brooks,John,1856-01-01,1,1886-12-31,1
5925,Colonel James Martin McCalmont,McCalmont,James,1847-01-01,1,1913-02-02,0
5926,Hon. Robert Torrens O'Neill,O'Neill,Robert,1845-01-01,1,1910-07-25,0
5927,Mr William Grey Ellison Macartney,Macartney,William,1852-01-01,1,1924-12-04,0
5928,Professor John McKane,McKane,John,1838-01-01,1,1886-12-31,1
5929,Mr Alexander Blane,Blane,Alexander,1850-01-01,1,1917-02-07,1
5930,Mr Charles Hayne Seale-Hayne,Seale-Hayne,Charles,1833-01-01,1,1903-12-22,0
5931,Mr John Edmond Wentworth Addison,Addison,John,1838-01-01,1,1907-04-22,0
5932,Mr Hugh Gilzean Reid,Reid,Hugh,1836-01-01,1,1911-11-05,0
5933,Hon. Hugh Frederick Hislop Elliot,Elliot,Hugh,1848-01-01,1,1932-04-30,0
5934,Mr Eugene Wason,Wason,Eugene,1846-01-01,1,1927-04-19,0
5935,Mr Courtney Stanhope Kenny,Kenny,Courtney,1847-01-01,1,1930-03-18,0
5936,Mr David Duncan,Duncan,David,1831-01-01,1,1886-12-31,1
5937,Mr Robert Stickney Blaine,Blaine,Robert,1816-01-01,1,1897-12-31,1
5938,Mr Octavius Vaughan Morgan,Morgan,Octavius,1837-01-01,1,1896-12-31,1
5939,Sir John Fletcher Moulton,Moulton,John,1844-01-01,1,1921-03-09,0
5940,Mr Edward Samuel Wesley De Cobain,De Cobain,Edward,1840-01-01,1,1908-09-23,0
5941,Sir James Horner Haslett,Haslett,James,1832-01-01,1,1905-08-18,0
5942,Sir Edward Grey,Grey,Edward,1862-01-01,1,1933-09-07,0
5943,Mr George Howell,Howell,George,1833-01-01,1,1910-09-16,0
5944,Mr Edward Hare Pickersgill,Pickersgill,Edward,1850-01-01,1,1911-10-13,0
5945,Sir Edward Bruce Hamley,Hamley,Edward,1824-01-01,1,1893-12-31,1
5946,Mr William Thomas Gustavus Cook,Cook,William,1834-01-01,1,1908-01-26,0
5947,Mr William Kenrick,Kenrick,William,1831-01-01,1,1919-07-31,0
5948,Mr Joseph Powell Williams,Williams,Joseph,1840-01-01,1,1904-02-07,0
5949,Mr James Mellor Paulton,Paulton,James,1857-01-01,1,1923-12-06,0
5950,Hon. Francis Charles Bridgeman,Bridgeman,Francis,1846-01-01,1,1917-09-14,0
5951,Mr Herbert Shepherd-Cross,Shepherd-Cross,Herbert,1847-01-01,1,1916-01-09,0
5952,Mr Thomas Myles Sandys,Sandys,Thomas,1837-01-01,1,1911-10-18,0
5953,Mr James Ellis,Ellis,James,1829-01-01,1,1901-01-20,1
5954,Sir Angus Holden,Holden,Angus,1833-01-01,1,1912-03-25,0
5955,Mr David Smith,Smith,David,1826-01-01,1,1886-12-31,1
5956,Mr Handel Cossham,Cossham,Handel,1824-01-01,1,1890-12-31,1
5957,Mr Joseph Dodge Weston,Weston,Joseph,1822-01-01,1,1895-12-31,1
5958,Mr Edmund Hope Verney,Verney,Edmund,1838-01-01,1,1910-05-08,0
5959,Mr James Patrick Bannerman Robertson,Robertson,James,1845-01-01,1,1909-02-01,0
5960,Dr Gavin Brown Clark,Clark,Gavin,1846-01-01,1,1930-07-05,0
5961,Mr John Morgan Howard,Howard,John,1837-01-01,1,1891-12-31,1
5962,Mr Richard Strong,Strong,Richard,1833-01-01,1,1915-01-30,0
5963,Mr Arthur Anthony Baumann,Baumann,Arthur,1856-01-01,1,1936-06-20,0
5964,Mr Charles Augustus Vansittart Conybeare,Conybeare,Charles,1853-01-01,1,1919-12-18,0
5965,Sir Robert Uniake Penrose-Fitzgerald,Penrose-Fitzgerald,Robert,1839-01-01,1,1919-07-10,0
5966,Mr John Henniker Heaton,Heaton,John,1848-01-01,1,1914-09-08,0
5967,Mr Thomas O'Hanlon,O'Hanlon,Thomas,1837-01-01,1,1897-12-31,1
5968,Mr William James Beadel,Beadel,William,1828-01-01,1,1892-12-31,1
5969,Mr Frederick Alers Hankey,Hankey,Frederick,1833-01-01,1,1892-12-31,1
5970,Sir Balthazar Walter Foster,Foster,Balthazar,1840-01-01,1,1913-01-31,0
5971,Sir James Joicey,Joicey,James,1846-01-01,1,1936-11-21,0
5972,Sir Charles Hall,Hall,Charles,1843-01-01,1,1900-03-09,0
5973,Mr Bannister Fletcher,Fletcher,Bannister,1833-01-01,1,1899-12-31,1
5974,Mr Charles Edward Baring Young,Young,Charles,1850-01-01,1,1928-09-22,0
5975,Mr Arthur Brend Winterbotham,Winterbotham,Arthur,1838-01-01,1,1892-12-31,1
5976,Mr Joseph Richard Cox,Cox,Joseph,1852-01-01,1,1894-12-31,1
5977,Mr Jeremiah Jordan,Jordan,Jeremiah,1830-01-01,1,1911-12-21,0
5978,Mr Charles James Valentine,Valentine,Charles,1837-01-01,1,1900-11-05,1
5979,Mr Henry John Trotter,Trotter,Henry,1836-01-01,1,1888-12-31,1
5980,Mr Maurice Healy,Healy,Maurice,1859-01-01,1,1923-11-09,0
5981,Mr William John Lane,Lane,William,1849-01-01,1,1924-02-21,1
5982,Dr Charles Kearns Deane Tanner,Tanner,Charles,1849-01-01,1,1901-04-21,0
5983,Lord Dunsany (James Christopher Flynn),Flynn,James,1852-01-01,1,1922-11-15,0
5984,Mr Joseph Edward Kenny,Kenny,Joseph,1845-01-01,1,1900-04-09,0
5985,Mr John Hooper,Hooper,John,1846-01-01,1,1897-12-31,1
5986,Mr James Peter Gilhooly,Gilhooly,James,1845-01-01,1,1916-10-16,0
5987,Mr George William Latham,Latham,George,1827-01-01,1,1886-12-31,1
5988,Viscount Cranborne (James Edward Hubert Gascoyne-Cecil),Gascoyne-Cecil,,1861-01-01,1,1947-04-04,0
5989,Hon. George Thomas Kenyon,Kenyon,George,1840-01-01,1,1908-01-26,0
5990,Mr William Cornwallis West,West,William,1835-01-01,1,1917-07-04,0
5991,Sir James Alfred Jacoby,Jacoby,James,1852-01-01,1,1909-06-23,0
5992,Mr Henry Wardle,Wardle,Henry,1832-01-01,1,1892-12-31,1
5993,Mr Walter Shirley Shirley,Shirley,Walter,1851-01-01,1,1888-12-31,1
5994,Mr James Edward O'Doherty,O'Doherty,James,1848-01-01,1,1932-01-02,1
5995,Mr Bernard Kelly,Kelly,Bernard,1850-01-01,1,1887-12-31,1
5996,Mr Patrick O'Hea,O'Hea,Patrick,1848-01-01,1,1925-08-07,1
5997,Hon. Pascoe Charles Glyn,Glyn,Pascoe,1833-01-01,1,1904-11-03,0
5998,Mr Henry Parkman Sturgis,Sturgis,Henry,1847-01-01,1,1929-03-01,0
5999,Mr Henry Richard Farquharson,Farquharson,Henry,1857-01-01,1,1895-12-31,1
6000,Mr Thomas Waring,Waring,Thomas,1828-01-01,1,1898-12-31,1
6001,Mr John Joseph Clancy,Clancy,John,1847-01-01,1,1928-11-25,0
6002,Sir Thomas Henry Grattan Esmonde,Esmonde,Thomas,1862-01-01,1,1935-09-15,0
6003,Mr William Martin Murphy,Murphy,William,1844-01-01,1,1919-06-26,0
6004,Mr Charles Carmichael Lacaita,Lacaita,Charles,1853-01-01,1,1933-07-17,0
6005,Mr Edmund Robertson,Robertson,Edmund,1845-01-01,1,1911-09-13,0
6006,Mr Thomas Milvain,Milvain,Thomas,1844-01-01,1,1916-09-23,0
6007,Mr William Crawford,Crawford,William,1833-01-01,1,1890-12-31,1
6008,Mr Llewellyn Archer Atherley-Jones,Atherley-Jones,Llewellyn,1851-01-01,1,1929-06-15,0
6009,Mr Edward Field,Field,Edward,1828-01-01,1,1912-05-26,0
6010,Hon. Alfred John Francis Egerton,Egerton,Alfred,1854-01-01,1,1890-12-31,1
6011,Mr John Wilson,Wilson,John,1830-01-01,1,,1
6012,Sir George Harrison,Harrison,George,1811-01-01,1,1885-12-31,1
6013,Mr John Hay Athole Macdonald,Macdonald,John,1836-01-01,1,1919-05-09,0
6014,Mr John Bryn Roberts,Roberts,John,1843-01-01,1,1931-04-14,0
6015,Mr Thomas Wayman,Wayman,Thomas,1833-01-01,1,1901-02-08,0
6016,Sir Robert Andrew Allison,Allison,Robert,1838-01-01,1,1926-01-15,0
6017,Sir Richard Temple,Temple,Richard,1826-01-01,1,1902-03-15,0
6018,Mr Herbert Thomas Knatchbull-Hugessen,Knatchbull-Hugessen,Herbert,1835-01-01,1,1922-05-15,0
6019,Mr Henry Campbell,Campbell,Henry,1856-01-01,1,1924-03-06,0
6020,Mr John Boyd Kinnear,Kinnear,John,1828-01-01,1,1920-11-10,0
6021,Mr Howard Spensley,Spensley,Howard,1834-01-01,1,1902-08-08,0
6022,Mr James Bigwood,Bigwood,James,1839-01-01,1,1919-12-06,0
6023,Mr Francis Duncan,Duncan,Francis,1836-01-01,1,1888-12-31,1
6024,Mr Lawrence James Baker,Baker,Lawrence,1828-01-01,1,1921-06-10,0
6025,Mr William Hayes Fisher,Fisher,William,1853-01-01,1,1920-07-09,0
6026,Mr Joseph Bennett,Bennett,Joseph,1829-01-01,1,1908-01-01,0
6027,Mr Patrick James Foley,Foley,Patrick,1836-01-01,1,1914-06-28,0
6028,Mr Matthew Harris,Harris,Matthew,1826-01-01,1,1890-12-31,1
6029,Mr David Sheehy,Sheehy,David,1842-01-01,1,1932-12-17,0
6030,Mr Alfred Thomas,Thomas,Alfred,1840-01-01,1,1927-12-14,0
6031,Mr Arthur John Williams,Williams,Arthur,1834-01-01,1,1911-09-12,0
6032,Mr Edward Richard Russell,Russell,Edward,1834-01-01,1,1920-02-20,0
6033,Mr Hugh Watt,Watt,Hugh,1848-01-01,1,1921-03-31,1
6034,Mr Gilbert Beith,Beith,Gilbert,1827-01-01,1,1904-07-05,0
6035,Mr John McCulloch,McCulloch,John,1842-01-01,1,1912-03-22,1
6036,Mr Archibald Cameron Corbett,Corbett,Archibald,1856-01-01,1,1933-03-19,0
6037,Mr Frank Ash Yeo,Yeo,Frank,1832-01-01,1,1888-12-31,1
6038,Mr John Bazley White,White,John,1847-01-01,1,1927-02-09,1
6039,Sir William Guyer Hunter,Hunter,William,1829-01-01,1,1902-03-14,0
6040,Sir Lewis Pelly,Pelly,Lewis,1825-01-01,1,1892-12-31,1
6041,Mr Richard Burdon Haldane,Haldane,Richard,1856-01-01,1,1928-08-19,0
6042,Mr Walter Tuckfield Goldsworthy,Goldsworthy,Walter,1837-01-01,1,1911-10-13,0
6043,Mr William Ambrose,Ambrose,William,1832-01-01,1,1908-01-18,0
6044,Mr Miles MacInnes,MacInnes,Miles,1830-01-01,1,1909-09-28,0
6045,Mr Isaac Hoyle,Hoyle,Isaac,1828-01-01,1,1911-09-02,0
6046,Mr William Sidebottom,Sidebottom,William,1841-01-01,1,1933-01-03,0
6047,Mr George Richard Bethell,Bethell,George,1849-01-01,1,1919-12-03,0
6048,Mr Henry Joseph Wilson,Wilson,Henry,1833-01-01,1,1914-06-29,0
6049,Mr John Wilson,Wilson,John,1837-01-01,1,1915-03-24,0
6050,Mr Arthur Duncombe,Duncombe,Arthur,1840-01-01,1,1911-06-12,0
6051,Mr Thomas Coote,Coote,Thomas,1850-01-01,1,1939-10-24,1
6052,Mr Thomas Gair Ashton,Ashton,Thomas,1855-01-01,1,1933-05-01,0
6053,Mr Thomas Watson,Watson,Thomas,1823-01-01,1,1887-12-31,1
6054,Mr Henry Blundell-Holinshead Blundell,Blundell,Henry,1831-01-01,1,1906-09-28,0
6055,Mr Robert Bannatyne Finlay,Finlay,Robert,1842-01-01,1,1929-03-09,0
6056,Sir George Chistopher Trout Bartley,Bartley,George,1842-01-01,1,1910-09-13,0
6057,Mr Henry Spicer,Spicer,Henry,1837-01-01,1,1915-10-18,0
6058,Mr Richard Chamberlain,Chamberlain,Richard,1840-01-01,1,1899-12-31,1
6059,Sir Roper Lethbridge,Lethbridge,Roper,1840-01-01,1,1919-02-15,0
6060,Sir Algernon Borthwick,Borthwick,Algernon,1830-01-01,1,1908-11-22,0
6061,Mr Jeremiah Daniel Sheehan,Sheehan,Jeremiah,1847-01-01,1,1929-08-16,1
6062,Mr John Stack,Stack,John,1845-01-01,1,1897-12-31,1
6063,Mr John O'Connor,O'Connor,John,1837-01-01,1,1891-12-31,1
6064,Mr Edward Harrington,Harrington,Edward,1852-01-01,1,1902-05-29,1
6065,Mr James Laurence Carew,Carew,James,1853-01-01,1,1903-03-31,0
6066,Mr Patrick Alexander Chance,Chance,Patrick,1857-01-01,1,1919-12-31,1
6067,Mr Peter Sturrock,Sturrock,Peter,1820-01-01,1,1904-03-07,0
6068,Mr Joseph Francis Fox,Fox,Joseph,1853-01-01,1,1903-12-31,1
6069,Sir Henry Seymour King,King,Henry,1852-01-01,1,1933-11-14,0
6070,Mr William Saunders,Saunders,William,1823-01-01,1,1895-12-31,1
6071,Mr Ernest Baggallay,Baggallay,Ernest,1850-01-01,1,1931-09-09,0
6072,Mr Robert Gent-Davis,Gent-Davis,Robert,1857-01-01,1,1903-05-06,1
6073,Lieut-General Charles Craufurd Fraser,Fraser,Charles,1829-01-01,1,1895-12-31,1
6074,Mr Thomas Lynn Bristowe,Bristowe,Thomas,1833-01-01,1,1892-12-31,1
6075,Mr Stephen Mason,Mason,Stephen,1832-01-01,1,1890-12-31,1
6076,Mr Donald Crawford,Crawford,Donald,1837-01-01,1,1919-01-01,0
6077,Mr John Baird,Baird,John,1852-01-01,1,1900-07-08,0
6078,Mr George Heneage Marton,Marton,George,1839-01-01,1,1905-08-18,0
6079,Mr Gerald William Balfour,Balfour,Gerald,1853-01-01,1,1945-01-14,0
6080,Mr Richard Dawson,Dawson,Richard,1855-01-01,1,1923-05-26,1
6081,Mr Charles Crompton,Crompton,Charles,1833-01-01,1,1890-12-31,1
6082,Mr Caleb Wright,Wright,Caleb,1810-01-01,1,1898-12-31,1
6083,Mr William Jacks,Jacks,William,1841-01-01,1,1907-08-09,0
6084,Mr Michael Conway,Conway,Michael,1844-01-01,1,,1
6085,Mr Luke Patrick Hayden,Hayden,Luke,1850-01-01,1,1897-12-31,1
6086,Sir John Swinburne,Swinburne,John,1831-01-01,1,1914-07-15,0
6087,Mr John Finucane,Finucane,John,1842-01-01,1,1902-03-23,0
6088,Mr William Abraham,Abraham,William,1840-01-01,1,1915-08-02,0
6089,Mr William Frederic Lawrence,Lawrence,William,1844-01-01,1,1935-01-15,0
6090,Mr Laurence Richardson Baily,Baily,Laurence,1815-01-01,1,1887-12-31,1
6091,Sir George Smyth Baden-Powell,Baden-Powell,George,1847-01-01,1,1898-12-31,1
6092,Mr John George Gibson,Gibson,John,1846-01-01,1,1923-06-23,0
6093,Mr Thomas Bland Royden,Royden,Thomas,1831-01-01,1,1917-08-29,0
6094,Hon. Henry Lyle Mulholland,Mulholland,Henry,1854-01-01,1,1931-03-31,0
6095,Mr Henry Lyle Mulholland,Mulholland,Henry,1854-01-30,0,1931-03-22,0
6096,Mr Laurence Connolly,Connolly,Laurence,1833-01-01,1,1908-03-04,0
6097,Mr Jabez Edward Johnson-Ferguson,Johnson-Ferguson,Jabez,1849-01-01,1,1929-12-10,0
6098,Mr Francis Otter,Otter,Francis,1831-01-01,1,1895-12-31,1
6099,Mr Joseph Nolan,Nolan,Joseph,1846-01-01,1,1928-09-14,1
6100,Mr Thomas Patrick Gill,Gill,Thomas,1858-01-01,1,1931-01-19,0
6101,Sir Savile Brinton Crossley,Crossley,Savile,1857-01-01,1,1935-02-25,0
6102,Mr Albert George Kitching,Kitching,Albert,1840-01-01,1,1919-11-01,0
6103,Mr James Frederick Hutton,Hutton,James,1826-01-01,1,1890-12-31,1
6104,Sir Henry Enfield Roscoe,Roscoe,Henry,1833-01-01,1,1915-12-18,0
6105,Lord Frederick Spencer Hamilton,Hamilton,Frederick,1856-01-01,1,1928-08-11,0
6106,Mr Frederick Seager Hunt,Hunt,Frederick,1838-01-01,1,1904-01-21,0
6107,Mr Daniel Crilly,Crilly,Daniel,1859-01-01,1,1923-12-01,0
6108,Mr James Francis Xavier O'Brien,O'Brien,James,1828-01-01,1,1905-05-23,0
6109,Mr Kevin Izod O'Doherty,O'Doherty,Kevin,1823-01-01,1,1905-07-15,0
6110,Mr George Salis-Schwabe,Salis-Schwabe,George,1843-01-01,1,1907-06-13,0
6111,Mr Cornelius Marshall Warmington,Warmington,Cornelius,1842-01-01,1,1908-12-12,0
6112,Sir Pryce Pryce-Jones,Pryce-Jones,Pryce,1834-01-01,1,1920-01-11,0
6113,Mr John Shiress Will,Will,John,1840-01-01,1,1910-05-24,0
6114,Mr Charles George Milnes Gaskell,Gaskell,Charles,1842-01-01,1,1919-01-02,0
6115,Viscount Newark (Charles William Sydney Pierrepont),Pierrepont,,1854-01-01,1,1926-07-17,0
6116,Mr William George Mount,Mount,William,1824-01-01,1,1906-01-14,0
6117,Mr Lewis Henry Isaacs,Isaacs,Lewis,1830-01-01,1,1908-10-17,0
6118,Mr Charles Wallwyn Radcliffe Cooke,Cooke,Charles,1841-01-01,1,1911-05-26,0
6119,Sir George Newnes,Newnes,George,1851-01-01,1,1910-06-09,0
6120,Mr Robert Bickersteth,Bickersteth,Robert,1847-01-01,1,1916-07-10,0
6121,Mr Joseph Arch,Arch,Joseph,1826-01-01,1,1919-02-12,0
6122,Mr Herbert Hardy Cozens-Hardy,Cozens-Hardy,Herbert,1838-01-01,1,1920-06-18,0
6123,Mr Francis Taylor,Taylor,Francis,1845-01-01,1,1915-09-01,0
6124,Mr Benjamin Pickard,Pickard,Benjamin,1842-01-01,1,1904-02-03,0
6125,Mr William George Ainslie,Ainslie,William,1832-01-01,1,1893-12-31,1
6126,Mr Francis Allston Channing,Channing,Francis,1841-01-01,1,1926-02-20,0
6127,Sir John Tomlinson Brunner,Brunner,John,1842-01-01,1,1919-07-01,0
6128,Sir Harry Bullard,Bullard,Harry,1841-01-01,1,1903-12-26,0
6129,Mr John Carvell Williams,Williams,John,1821-01-01,1,1907-10-08,0
6130,Mr Jasper Wilson Johns,Johns,Jasper,1824-01-01,1,1891-12-31,1
6131,Mr James Mackenzie Maclean,Maclean,James,1835-01-01,1,1906-04-22,0
6132,Sir Leonard Lyell,Lyell,Leonard,1850-01-01,1,1926-09-18,0
6133,Sir Arthur Bower Forwood,Forwood,Arthur,1836-01-01,1,1898-12-31,1
6134,Mr Lionel Louis Cohen,Cohen,Lionel,1832-01-01,1,1887-12-31,1
6135,Mr William Boyle Barbour,Barbour,William,1828-01-01,1,1891-12-31,1
6136,Mr Henry Charles Howard,Howard,Henry,1850-01-01,1,1914-08-04,0
6137,Mr Robert Stewart Menzies,Menzies,Robert,1856-01-01,1,1889-12-31,1
6138,Viscount Wolmer (William Waldegrave Palmer),Palmer,,1859-01-01,1,1942-02-26,0
6139,Hon. Rowland Winn,Winn,Rowland,1857-01-01,1,1919-04-13,0
6140,Sir William Crossman,Crossman,William,1830-01-01,1,1901-04-19,0
6141,Mr Abel Buckley,Buckley,Abel,1835-01-01,1,1908-12-23,0
6142,Mr Briggs Priestley,Priestley,Briggs,1831-01-01,1,1907-10-21,0
6143,Hon. Arthur Henry John Walsh,Walsh,Arthur,1859-01-01,1,1937-03-13,0
6144,Mr Charles Townshend Murdoch,Murdoch,Charles,1837-01-01,1,1898-12-31,1
6145,Mr James Finlayson,Finlayson,James,1823-01-01,1,1903-02-17,0
6146,Mr William Abraham,Abraham,Mabon,1842-01-01,1,1922-05-14,0
6147,Mr William Harker,Harker,William,1819-01-01,1,1905-09-18,0
6148,Mr Francis Charles Hughes-Hallett,Hughes-Hallett,Francis,1838-01-01,1,1903-06-22,1
6149,Mr John Westlake,Westlake,John,1828-01-01,1,1913-04-14,0
6150,Dr Roderick Macdonald,Macdonald,Roderick,1840-01-01,1,1894-12-31,1
6151,Mr Arthur Herbert Dyke Acland,Acland,Arthur,1847-01-01,1,1926-10-09,0
6152,Mr Henry Peyton Cobb,Cobb,Henry,1835-01-01,1,1910-01-27,0
6153,Mr John Edward Ellis,Ellis,John,1841-01-01,1,1910-12-05,0
6154,Mr Arthur Montagu Brookfield,Brookfield,Arthur,1853-01-01,1,1940-03-03,0
6155,Mr Herbert Coulston Gardner,Gardner,Herbert,1846-01-01,1,1921-05-06,0
6156,Mr William Mather,Mather,William,1838-01-01,1,1920-09-18,0
6157,Sir George Reresby Sitwell,Sitwell,George,1860-01-01,1,1943-07-08,0
6158,Hon. Charles William Mills,Mills,Charles,1855-01-01,1,1919-04-06,0
6159,Hon. Bernard John Seymour Coleridge,Coleridge,Bernard,1851-01-01,1,1927-09-04,0
6160,Mr Charles Edward Howard Vincent,Vincent,Charles,1849-01-01,1,1908-04-07,0
6161,Mr Joseph Craven,Craven,Joseph,1825-01-01,1,1914-11-29,1
6162,Sir William Randall Cremer,Cremer,William,1828-01-01,1,1908-07-22,0
6163,Mr James Watson,Watson,James,1817-01-01,1,1895-12-31,1
6164,Mr Peter McDonald,McDonald,Peter,1836-01-01,1,1891-12-31,1
6165,Mr Henry Hobhouse,Hobhouse,Henry,1854-01-01,1,1937-06-25,0
6166,Mr Evan Henry Llewellyn,Llewellyn,Evan,1847-01-01,1,1914-02-27,0
6167,Viscount Kilcoursie (Frederick Edward Gould Lambart),Lambart,,1839-01-01,1,1900-07-14,0
6168,Sir John Edmund Commerell,Commerell,John,1829-01-01,1,1901-05-21,0
6169,Mr Charles Edward Hamilton,Hamilton,Charles,1845-01-01,1,1928-11-15,0
6170,Mr Edward Crossley,Crossley,Edward,1841-01-01,1,1905-01-21,0
6171,Mr Joseph Woodhead,Woodhead,Joseph,1824-01-01,1,1913-05-21,0
6172,Viscount Grimston (James Walter Grimston),Grimston,,1852-01-01,1,1924-11-11,0
6173,Mr Henry Seton-Karr,Seton-Karr,Henry,1853-01-01,1,1914-05-29,0
6174,Mr Thomas Eccleston Gibb,Gibb,Thomas,1838-01-01,1,1894-12-31,1
6175,Mr Thomas Henry Bolton,Bolton,Thomas,1841-01-01,1,1916-09-24,0
6176,Hon. Harry Lawson Webster Lawson,Lawson,Harry,1862-01-01,1,1933-07-20,0
6177,Mr George Granville Leveson-Gower,Leveson-Gower,George,1858-01-01,1,1951-07-18,0
6178,Mr Louis John Jennings,Jennings,Louis,1836-01-01,1,1893-12-31,1
6179,Mr William Leatham Bright,Bright,William,1851-01-01,1,1910-09-23,0
6180,Mr Felix Thornley Cobbold,Cobbold,Felix,1841-01-01,1,1909-12-06,0
6181,Lord William George Spencer Compton,Compton,,1851-01-01,1,1913-06-16,0
6182,Mr William Cuthbert Quilter,Quilter,Cuthbert,1841-01-01,1,1911-11-18,0
6183,Mr Thomas Joseph Condon,Condon,Thomas,1850-01-01,1,1943-07-04,1
6184,Mr Patrick Joseph O'Brien,O'Brien,Patrick,1835-01-01,1,1911-01-10,0
6185,Sir Lewis McIver,McIver,Lewis,1846-01-01,1,1920-08-09,0
6186,Mr Francis Bingham Mildmay,Mildmay,Francis,1861-01-01,1,1947-02-08,0
6187,Mr Joseph Howard,Howard,Joseph,1834-01-01,1,1923-03-02,0
6188,Mr William Snowdon Robson,Robson,William,1852-01-01,1,1918-09-11,0
6189,Mr Edward Samuel Norris,Norris,Edward,1832-01-01,1,1908-02-22,0
6190,Mr Spencer Charrington,Charrington,Spencer,1818-01-01,1,1904-12-11,0
6191,Mr Henry Green,Green,Henry,1838-01-01,1,1900-06-07,0
6192,Mr John Charles Durant,Durant,John,1846-01-01,1,1929-12-14,0
6193,Mr Samuel Montagu,Montagu,Samuel,1832-01-01,1,1911-01-12,0
6194,Mr William Bickford-Smith,Bickford-Smith,William,1827-01-01,1,1899-12-31,1
6195,Mr Robert Norton,Norton,Robert,1838-01-01,1,1926-06-07,0
6196,Mr Richard Sims Donkin,Donkin,Richard,1836-01-01,1,1919-02-05,0
6197,Mr William James Reynolds,Reynolds,William,1856-01-01,1,1934-05-23,0
6198,Lord Ernest William Hamilton,Hamilton,Ernest,1858-01-01,1,1939-12-14,0
6199,Mr Edward North Buxton,Buxton,Edward,1840-01-01,1,1924-01-09,0
6200,Sir Henry Kimber,Kimber,Henry,1834-01-01,1,1923-12-18,0
6201,Mr Charles Fenwick,Fenwick,Charles,1850-01-01,1,1918-04-20,0
6202,Mr Wilson Lloyd,Lloyd,Wilson,1835-01-01,1,1908-09-04,0
6203,Mr John Horton Blades,Blades,John,1841-01-01,1,1916-04-11,1
6204,Mr Edward Rider Cook,Cook,Edward,1836-01-01,1,1898-12-31,1
6205,Mr Joseph Lynn Leicester,Leicester,Joseph,1825-01-01,1,1903-10-13,0
6206,Mr George Pargiter Fuller,Fuller,George,1833-01-01,1,1927-04-02,0
6207,Mr Frank Hardcastle,Hardcastle,Frank,1844-01-01,1,1908-11-06,0
6208,Mr James Tuite,Tuite,James,1849-01-01,1,1916-10-06,0
